id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
4135679,,,,Wellington,99952,givernykate,2016-09-18 01:28:04 UTC,2017-05-17 03:46:29 UTC,casual,CC-BY-NC,http://naturewatch.org.nz/observations/4135679,https://inaturalist-open-data.s3.amazonaws.com/photos/4921845/medium.jpeg?1474161924,,"","Dromedary Camel at Taronga Western Plains Zoo

See more photos on facebook
https://www.facebook.com/GivernysCollection/photos/?tab=album&album_id=302244790139432",1,0,true,,"Taronga Western Plains Zoo, Obley Road, Dubbo, New South Wales, Australia",-32.2785846,148.5817624,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4178869,2016/09/22 1:39 PM CDT,2016-09-22,2016-09-22 18:39:00 UTC,Central Time (US & Canada),336075,karenyazmin,2016-09-23 03:30:12 UTC,2017-05-17 03:47:03 UTC,casual,CC-BY-NC,http://conabio.inaturalist.org/observations/4178869,https://inaturalist-open-data.s3.amazonaws.com/photos/4977557/medium.jpg?1474601326,,"",,1,0,false,,,,,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4222572,2016/09/13 9:43 AM CEST,2016-09-13,2016-09-13 07:43:00 UTC,Paris,18381,joachim,2016-09-28 13:16:29 UTC,2017-10-07 22:10:05 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4222572,https://inaturalist-open-data.s3.amazonaws.com/photos/5040914/medium.jpeg?1475068475,,"",                               ,6,0,false,,"Monduli, Tansania",-2.8121067198,36.3115310669,244,244,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4227671,Tue Jul 12 2016 00:00:40 GMT-0400 (EDT),2016-07-12,2016-07-12 04:00:40 UTC,Eastern Time (US & Canada),19061,seasav,2016-09-29 01:11:03 UTC,2017-10-11 23:09:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4227671,https://inaturalist-open-data.s3.amazonaws.com/photos/5048718/medium.jpg?1475111479,,"",,5,0,false,3,"C46, Turkana, Rift Valley, KE",2.3389538646,35.6824082014,908,908,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4304279,2016-10-06 11:28:08 AM EDT,2016-10-06,2016-10-06 15:28:08 UTC,Eastern Time (US & Canada),280829,alyssa_dean07,2016-10-09 14:30:33 UTC,2019-11-16 16:31:00 UTC,casual,,http://www.inaturalist.org/observations/4304279,https://static.inaturalist.org/photos/5167329/medium.jpeg?1476023447,,"",,3,0,true,2,"Pine Mountain, GA 31822",32.9002761841,-84.9208297729,,,,,false,gps,gps,Dromedario,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4452625,2016-10-28 4:54:13 PM CDT,2016-10-28,2016-10-28 21:54:13 UTC,Central Time (US & Canada),350416,jenniferbr,2016-10-28 21:55:09 UTC,2017-07-07 21:07:43 UTC,casual,,http://www.inaturalist.org/observations/4452625,https://static.inaturalist.org/photos/5364384/medium.jpeg?1477691729,,"",Es un camello de color cafe ,2,0,true,2,"R?o Usumacinta LB Las Ceibas 47440 Lagos de Moreno, Jal.",21.3670449225,-101.91074945,688,688,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4595388,2015-08-08 1:41:09 PM CDT,2015-08-08,2015-08-08 18:41:09 UTC,Central Time (US & Canada),333612,neo237,2016-11-18 19:43:53 UTC,2017-05-16 03:59:45 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4595388,https://inaturalist-open-data.s3.amazonaws.com/photos/5553732/medium.png?1479498242,,"","Cherokee Trace Drive Thru Safari, 
Jacksonville Texas",1,0,true,2,"714-798 East Cherokee Street Jacksonville, TX 75766",31.9663896138,-95.2693876997,1032,1032,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4647613,2016/11/27 2:42 PM EST,2016-11-27,2016-11-27 19:42:00 UTC,Eastern Time (US & Canada),121021,cliygh-and-mia,2016-11-27 18:31:39 UTC,2019-09-08 18:26:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4647613,https://static.inaturalist.org/photos/5627055/medium.jpeg?1480271483,,"Wadi, Rum, Jordan, Wadi rum jordan, Camel",Eating besides the road out,4,0,false,,"Wadi Rum Village, Jordan",29.574299,35.4210372,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4669231,2016/11/10 5:16 PM EST,2016-11-10,2016-11-10 17:16:00 UTC,Casablanca,1000,muir,2016-12-01 01:55:59 UTC,2017-04-20 23:51:48 UTC,casual,CC-BY-SA,http://www.inaturalist.org/observations/4669231,https://inaturalist-open-data.s3.amazonaws.com/photos/5655194/medium.jpeg?1480557030,,"","",2,0,true,,"Errachidia, Meknès - Tafilalet, Morocco",31.0632777778,-3.9924166667,30,30,,,false,,"",Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4735425,Wed Dec 07 2016 16:55:00 GMT-0700 (MST),2016-12-07,2016-12-07 23:55:00 UTC,Mountain Time (US & Canada),357514,amberhamilt,2016-12-08 09:23:31 UTC,2018-11-14 12:28:57 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4735425,https://inaturalist-open-data.s3.amazonaws.com/photos/5726789/medium.jpg?1481189014,,"",,1,0,true,3,"300–356 S State St, Salt Lake City, UT, US",40.7623942174,-111.8882289011,693,693,,,false,,,Camelids,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4741182,"",,,Madrid,378782,lurudeca,2016-12-09 11:52:23 UTC,2017-10-03 22:44:23 UTC,casual,CC-BY-NC,http://www.inaturalist.org/observations/4741182,https://inaturalist-open-data.s3.amazonaws.com/photos/5742916/medium.jpg?1481290153,,"","In Madaoua (Niger), very interesting market dromedary market.",3,0,true,,"Madaoua, Niger",14.079044,5.956825,2773,2773,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4757017,2013/03/10 8:27 AM EDT,2013-03-10,2013-03-10 12:27:00 UTC,Eastern Time (US & Canada),291972,axeira,2016-12-11 18:16:55 UTC,2017-10-01 00:02:23 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4757017,https://inaturalist-open-data.s3.amazonaws.com/photos/5787513/medium.jpeg?1481480082,,"",,6,0,false,,"Keur Massene, Mauritania",16.8808333333,-16.1025,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4779526,2010/01/04 5:03 AM MST,2010-01-04,2010-01-04 12:03:00 UTC,Mountain Time (US & Canada),264009,ck2az,2016-12-15 22:58:15 UTC,2019-03-25 17:39:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/4779526,https://inaturalist-open-data.s3.amazonaws.com/photos/5822481/medium.jpeg?1481842660,,"","",5,0,false,,"Suq Al-Shoyokh, Iraq",30.6387509049,46.5161132813,7740,7740,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4779529,2010/01/04 3:53 AM MST,2010-01-04,2010-01-04 10:53:00 UTC,Mountain Time (US & Canada),264009,ck2az,2016-12-15 22:59:14 UTC,2019-03-25 17:39:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/4779529,https://inaturalist-open-data.s3.amazonaws.com/photos/5822487/medium.jpeg?1481842738,,"","",7,0,false,,"Al Jahra Governorate, Kuwait",29.1418704713,47.373046875,2571,2571,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4948385,2009/06/26 10:20 AM KST,2009-06-26,2009-06-26 01:20:00 UTC,Seoul,94627,amarzee,2017-01-15 08:33:46 UTC,2017-04-20 23:50:29 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/4948385,https://inaturalist-open-data.s3.amazonaws.com/photos/6034801/medium.jpeg?1484468747,,"",OLYMPUS DIGITAL CAMERA,2,0,true,,"Giza Governorate, Egypt",29.9671297088,31.1290740967,244,244,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4948430,2009/07/20 6:52 PM KST,2009-07-20,2009-07-20 09:52:00 UTC,Seoul,94627,amarzee,2017-01-15 09:01:32 UTC,2017-08-24 18:39:08 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/4948430,https://inaturalist-open-data.s3.amazonaws.com/photos/6034844/medium.jpeg?1484469660,,"",OLYMPUS DIGITAL CAMERA,3,0,true,,"Qesm Saint Katrin, South Sinai Governorate, Egypt",28.5604008805,34.5259094238,977,977,,,false,,,Camelus dromedarius,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4948780,2010/01/24 5:38 AM KST,2010-01-24,2010-01-23 20:38:00 UTC,Seoul,94627,amarzee,2017-01-15 12:18:48 UTC,2017-08-07 14:16:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/4948780,https://inaturalist-open-data.s3.amazonaws.com/photos/6035487/medium.jpeg?1484482454,,"",OLYMPUS DIGITAL CAMERA,4,0,true,,"Zagora Province, Morocco",30.3065032598,-5.537109375,15625,15625,,,false,,,Camelus dromedarius,Camelus dromedarius,Dromedary Camel,Mammalia,81542
4958370,2016/12/30 5:29 PM CST,2016-12-30,2016-12-30 23:29:00 UTC,Central Time (US & Canada),159415,jen242,2017-01-17 01:38:40 UTC,2018-11-14 11:58:25 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/4958370,https://inaturalist-open-data.s3.amazonaws.com/photos/6049116/medium.jpeg?1484616768,,"",,1,0,true,,"Presidio County, TX, USA",29.8751830163,-104.2630004883,1953,1953,,,false,,,Camelids,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5152237,Tue Feb 21 2017 23:15:40 GMT-0500 (EST),2017-02-21,2017-02-22 04:15:40 UTC,Eastern Time (US & Canada),389366,amaya2,2017-02-22 04:16:10 UTC,2017-04-20 03:05:43 UTC,casual,,https://www.inaturalist.org/observations/5152237,https://static.inaturalist.org/photos/6347329/medium.jpg?1487736983,,"",,2,0,true,3,"Georgia, US",32.4388087752,-84.9896023746,5,29079,obscured,,true,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5175530,Thu Feb 23 2017 12:59:59 GMT+0530 (GMT+5:30),2017-02-23,2017-02-23 07:29:59 UTC,Chennai,16404,ross2,2017-02-25 17:08:40 UTC,2018-02-09 14:11:54 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/5175530,https://inaturalist-open-data.s3.amazonaws.com/photos/6382365/medium.jpg?1488042704,,"","",3,0,true,3,"Jaisalmer, IN-RJ, IN",26.5869383333,71.7823783333,,,,,false,,,Camelus dromedarius,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5298770,2017/03/04 1:37 AM HST,2017-03-04,2017-03-04 11:37:00 UTC,Hawaii,396674,melissasanabia,2017-03-13 18:29:48 UTC,2017-07-07 21:22:41 UTC,casual,CC-BY-NC,http://conabio.inaturalist.org/observations/5298770,https://inaturalist-open-data.s3.amazonaws.com/photos/6558042/medium.jpg?1489429637,,"",en cautiverio ,2,0,true,,"Hermosillo, Son., México",29.0174132583,-110.9522707119,87,87,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5305430,2017-03-14 10:25:19 AM GMT+03:00,2017-03-14,2017-03-14 07:25:19 UTC,Baghdad,319655,learkeri,2017-03-14 15:58:27 UTC,2017-09-28 04:09:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5305430,https://inaturalist-open-data.s3.amazonaws.com/photos/6568334/medium.jpeg?1489507140,,"",40 Sighting,6,0,false,2,"Samburu East, KE-SA, KE",0.88966537,37.29951205,3,3,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5744516,Thu May 21 2015 22:24:37 GMT-0500 (CDT),2015-05-21,2015-05-22 03:24:37 UTC,Central Time (US & Canada),288963,zdufran,2017-04-16 02:21:12 UTC,2017-04-20 03:26:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/5744516,https://static.inaturalist.org/photos/7128206/medium.jpg?1492309339,,"",Some were free roaming and others were tethered. I assume they were all owned by someone. ,2,0,true,3,"Northern Governorate, , Northern Governorate, BH",26.170175,50.4918966667,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5753380,Sun Apr 16 2017 20:35:06 GMT+0800 (GMT+8),2017-04-16,2017-04-16 12:35:06 UTC,Australia/Perth,448491,arinaamira,2017-04-16 12:36:11 UTC,2017-05-10 00:36:51 UTC,casual,,https://www.inaturalist.org/observations/5753380,https://static.inaturalist.org/photos/7141136/medium.jpg?1492346182,,"","",1,0,false,3,,,,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5846079,Sat Dec 29 2012 10:33:48 GMT-0600 (CST),2012-12-29,2012-12-29 16:33:48 UTC,Central Time (US & Canada),288963,zdufran,2017-04-19 03:51:58 UTC,2020-03-27 19:37:41 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/5846079,https://static.inaturalist.org/photos/7275851/medium.jpg?1492573949,,"",,3,0,true,3,"Shewa Kifle Hager, , Oromiya, ET",8.8318135913,38.8368300053,3492,3492,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5857498,Wed Apr 19 2017 14:25:30 GMT-0500 (CDT),2017-04-19,2017-04-19 19:25:30 UTC,Central Time (US & Canada),415182,alexbell,2017-04-19 19:48:54 UTC,2017-04-21 01:09:05 UTC,casual,,https://www.inaturalist.org/observations/5857498,https://static.inaturalist.org/photos/7292827/medium.jpg?1492631365,,"",,1,0,true,3,"Taylor County, US-TX, US",32.4411102897,-99.6926185024,5,5,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5911295,Wed Dec 21 2016 03:09:26 GMT-0500 (EST),2016-12-21,2016-12-21 08:09:26 UTC,Eastern Time (US & Canada),461408,zevi05,2017-04-22 21:01:07 UTC,2017-08-24 18:35:21 UTC,casual,,https://www.inaturalist.org/observations/5911295,https://static.inaturalist.org/photos/7372892/medium.jpg?1492894906,,"",,4,0,true,3,"Kfar HaNokdim, Kfar Hanokdim, Southern District, IL",31.3066216667,35.2695916667,,,,,false,,,Camelus dromedarius,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5911297,Wed Dec 21 2016 03:09:33 GMT-0500 (EST),2016-12-21,2016-12-21 08:09:33 UTC,Eastern Time (US & Canada),461408,zevi05,2017-04-22 21:01:45 UTC,2019-03-25 17:53:34 UTC,casual,,https://www.inaturalist.org/observations/5911297,https://static.inaturalist.org/photos/7372895/medium.jpg?1492894927,,"",,4,0,true,3,"Kfar HaNokdim, Kfar Hanokdim, Southern District, IL",31.3066083333,35.269705,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
5971848,Mon Apr 17 2017 11:53:57 GMT-0400 (EDT),2017-04-17,2017-04-17 15:53:57 UTC,Eastern Time (US & Canada),461781,graceludena,2017-04-26 20:28:37 UTC,2019-12-07 18:35:43 UTC,casual,,https://www.inaturalist.org/observations/5971848,https://static.inaturalist.org/photos/7463023/medium.jpg?1493238529,,"",,4,0,true,3,"Rabiah Al Adawieh, , , ",31.7758783333,35.24293,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
6041062,Wed Apr 19 2017 14:22:49 GMT-0500 (CDT),2017-04-19,2017-04-19 19:22:49 UTC,Central Time (US & Canada),448888,madison20,2017-05-01 19:57:15 UTC,2019-01-05 08:01:07 UTC,casual,,https://www.inaturalist.org/observations/6041062,https://static.inaturalist.org/photos/7567723/medium.jpg?1493668653,,"",,1,0,true,3,"2070 Zoo Ln, Abilene, TX, US",32.44122,-99.6927866667,,,,,false,,,Camelids,Camelus dromedarius,Dromedary Camel,Mammalia,81542
6343670,Wed May 24 2017 17:39:56 GMT+0530 (GMT+5:30),2017-05-24,2017-05-24 12:09:56 UTC,Chennai,401030,achang,2017-05-24 12:11:40 UTC,2017-05-26 03:51:45 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/6343670,https://inaturalist-open-data.s3.amazonaws.com/photos/7995540/medium.jpg?1495627956,,"",What ,2,0,true,3,"Gandhi Nagar Road, Gandhinagar, Gujarat, IN",23.1204083333,72.6161333333,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
6355282,2017-05-25 1:53:10 pm GMT+04:00,2017-05-25,2017-05-25 09:53:10 UTC,Abu Dhabi,278647,pdclenton,2017-05-25 12:18:11 UTC,2017-05-26 04:00:05 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6355282,https://inaturalist-open-data.s3.amazonaws.com/photos/8014190/medium.jpeg?1495714701,,"",,3,0,true,2,Unnamed Road Ras al Khaimah,24.8792612304,56.158623509,4128,4128,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
6514685,2017/06/05 6:01 PM CDT,2017-06-05,2017-06-05 23:01:00 UTC,Central Time (US & Canada),499081,escobedo_5,2017-06-05 23:01:52 UTC,2017-07-07 21:28:36 UTC,casual,CC-BY-NC,http://conabio.inaturalist.org/observations/6514685,https://inaturalist-open-data.s3.amazonaws.com/photos/8249847/medium.jpg?1496703711,,"",,2,0,true,,"Zoologico, León, Gto., México",21.1850856,-101.660582,399,399,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
6944914,2017/06/22 3:15 PM PDT,2017-06-22,2017-06-22 22:15:00 UTC,Pacific Time (US & Canada),8706,howardfriedman1,2017-07-06 19:06:42 UTC,2017-07-14 04:26:46 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/6944914,https://inaturalist-open-data.s3.amazonaws.com/photos/8876139/medium.jpeg?1499367891,,"",,2,0,true,,"Cap Spartel, Tangier, Morocco",35.7912166261,-5.9019861623,2150,2150,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
6951746,2017-07-07T11:48,2017-07-07,2017-07-07 01:48:00 UTC,Sydney,507932,charlotte31,2017-07-07 06:09:40 UTC,2020-10-01 07:09:35 UTC,casual,CC-BY,https://www.inaturalist.org/observations/6951746,https://static.inaturalist.org/photos/8887470/medium.jpeg?1499407783,,"",Field Notes - These camels were found in somewhere at alice springs i couldnt remeber exactly so i did alice springs if thats not ok than i will put it down but i hope you like the camels.,3,0,true,111,"Northern Territory, AU",-23.7009556951,133.8812021661,,,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
7046438,2006/04/21 12:23 PM CEST,2006-04-21,2006-04-21 10:23:00 UTC,Paris,110989,janchan,2017-07-14 08:44:06 UTC,2019-08-11 14:49:44 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/7046438,https://inaturalist-open-data.s3.amazonaws.com/photos/9043061/medium.jpg?1500021743,,"",,6,0,false,,"kaita, Nigeria",13.1811197246,7.734375,7813,7813,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
7203614,2016/11/11 11:43 AM IRST,2016-11-11,2016-11-11 08:13:00 UTC,Tehran,151218,parham_beyhaghi,2017-07-25 16:24:15 UTC,2019-03-25 18:01:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/7203614,https://inaturalist-open-data.s3.amazonaws.com/photos/9291718/medium.jpeg?1500998533,,"",,5,0,false,,"Qom Province, Iran",34.7445986422,50.8931350708,30,30,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
7213061,2017/07/19 11:58 AM PDT,2017-07-19,2017-07-19 18:58:00 UTC,Pacific Time (US & Canada),220795,neontetraploid,2017-07-26 03:29:07 UTC,2017-10-11 14:59:42 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/7213061,https://inaturalist-open-data.s3.amazonaws.com/photos/9307565/medium.jpeg?1501039470,,"",,1,0,true,,"Jalan Raya Puncak No.601, Cibeureum, Cisarua, Bogor, Jawa Barat 16750, Indonesia",-6.7110084,106.9474652,211,211,,,false,,,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
7593128,Mon Aug 21 2017 14:39:39 GMT-0400 (EDT),2017-08-21,2017-08-21 18:39:39 UTC,Eastern Time (US & Canada),594142,emmgshel,2017-08-21 19:09:42 UTC,2018-11-14 03:53:43 UTC,casual,,https://www.inaturalist.org/observations/7593128,https://static.inaturalist.org/photos/9919162/medium.jpg?1503342659,,"","During the eclipse, Abba, the camel in purple, got very antsy. Both Abba and Ty, the camel in red, expected their saddles to be removed for the night. When the sun came back, they were both right back to business.",1,0,true,3,"Zoo Knoxville, Knoxville, TN, US",35.9993649941,-83.8886295833,106,106,,,false,,,Camelids,Camelus dromedarius,Dromedary Camel,Mammalia,81542
7605075,2017-08-20 11:39:25 AM EAT,2017-08-20,2017-08-20 08:39:25 UTC,Nairobi,97044,waswala,2017-08-22 16:26:50 UTC,2017-11-06 07:41:13 UTC,research,,https://www.inaturalist.org/observations/7605075,https://static.inaturalist.org/photos/9938373/medium.jpeg?1503419221,,"",,5,0,false,2,"Unnamed Road, Mombasa, Kenya",-3.9815349579,39.7452430725,,,,,false,gps,gps,Dromedary Camel,Camelus dromedarius,Dromedary Camel,Mammalia,81542
