id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
1476935,2015-01-03 17:02:07,2015-01-03,2015-01-02 23:02:07 -0500,Auckland,2991,sea-kangaroo,2015-05-11 04:49:51 -0400,2020-01-03 02:08:39 -0500,research,CC-BY,http://www.inaturalist.org/observations/1476935,https://inaturalist-open-data.s3.amazonaws.com/photos/1830820/medium.JPG?1431334357,,"introduced, Yellow, black",http://www.landcareresearch.co.nz/science/plants-animals-fungi/animals/invertebrates/invasive-invertebrates/wasps/identification/key-differences,1,0,false,,"Picton, Marlborough, New Zealand",-41.276291,174.016829,129,129,,,false,,manual,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
1518453,2015-04-11 15:35:09,2015-04-11,2015-04-10 23:35:09 -0400,Auckland,1115,jon_sullivan,2015-05-20 21:41:19 -0400,2020-01-01 16:14:40 -0500,needs_id,CC-BY,http://naturewatch.org.nz/observations/1518453,https://inaturalist-open-data.s3.amazonaws.com/photos/1881017/medium.jpg?1444359750,,"","This wasp is most consistent with <em>Vespula germanica</em> although I didn't manage to get the definitive face-on photo.

What do wasps and bees find attractive about unopened flower buds of <em>Hedera helix</em>? Does the plant secrete nectar even before the flowers open?",1,0,false,,"Cracroft Reserve, Cashmere hills, Christchurch, Canterbury, New Zealand",-43.58103,172.635401,,,,,false,,"",Ground Yellowjackets,Vespula germanica,German Yellowjacket,Insecta,126155
1599459,2011-07-03,2011-07-03,,Europe/London,97542,paulcools,2015-06-06 10:36:04 -0400,2016-07-29 09:33:02 -0400,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1599459,https://inaturalist-open-data.s3.amazonaws.com/photos/1966059/medium.jpg?1433601385,,"","",0,0,false,,"Loon op Zand, NL-NB, NL",51.609489,5.035601,329,329,,,false,,,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
1668679,08/24/14,2014-08-24,,Pacific Time (US & Canada),6971,silversea_starsong,2015-06-22 14:18:52 -0400,2016-07-29 09:42:47 -0400,research,CC-BY-NC,http://www.inaturalist.org/observations/1668679,https://inaturalist-open-data.s3.amazonaws.com/photos/2034480/medium.JPG?1434997135,,"","",1,0,false,,"Tate's Copse, Hythe, Hampshire, England",50.863462,-1.389765,10,10,,,false,,,German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
1705900,2015-06-29,2015-06-29,,Eastern Time (US & Canada),112822,billmiky,2015-06-29 14:16:29 -0400,2019-10-03 00:28:11 -0400,research,CC-BY-NC,http://www.inaturalist.org/observations/1705900,https://inaturalist-open-data.s3.amazonaws.com/photos/2066347/medium.jpg?1435601844,,"","",2,0,false,,green-wood cemetery,40.651896,-73.992358,1329,1329,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
1768886,Thu Jul 16 2015 15:03:38 GMT+0200 (GMT+2),2015-07-16,2015-07-16 09:03:38 -0400,Africa/Johannesburg,116258,quimribera,2015-07-16 09:33:02 -0400,2018-11-14 20:02:05 -0500,needs_id,,http://www.inaturalist.org/observations/1768886,https://static.inaturalist.org/photos/2139084/medium.jpg?1437053608,,"","Ho vaig posar en coneixement dels Agents Rurals. Van dir-me que eren abelles germàniques, crec recordar. Moltes gràcies Eduard.",2,0,false,3,"Carrer Únic de Soriguera, 12, Soriguera, Catalunya, ES",42.370385,1.181224,165,165,,,false,,,Hornets and Yellowjackets,Vespula germanica,German Yellowjacket,Insecta,126155
1778389,2015-07-17 15:01:29,2015-07-17,2015-07-17 15:01:29 -0400,Eastern Time (US & Canada),43807,keimwj,2015-07-18 19:57:09 -0400,2019-04-19 15:27:17 -0400,research,CC-BY,http://www.inaturalist.org/observations/1778389,https://static.inaturalist.org/photos/2152182/medium.jpg?1444709429,,"","17 Jul 2015.
Buckingham Springs, Bucks Co, PA.
9.8 mm forewing length.
Found in garage.
ID courtesy of Ben Coulter:
<a href=""http://bugguide.net/node/view/1103966"" rel=""nofollow"">bugguide.net/node/view/1103966</a>",1,0,false,,"Buckingham, Pennsylvania, United States",40.301839,-75.035692,4,4,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
1782687,2009-12-19 15:18:43,2009-12-19,2009-12-19 10:18:43 -0500,Lisbon,10038,valter,2015-07-20 08:50:46 -0400,2016-07-29 09:59:27 -0400,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1782687,https://static.inaturalist.org/photos/2157853/medium.jpg?1444713849,,"","<b>Location</b>: Europe &gt; Portugal &gt; Algarve

<b>Date Photo Taken</b>: December 19, 2009

© Copyright. You cannot use! Only <b>Encyclopedia of Life</b> (EOL)",0,0,false,,"Arraiolos, Faro, Portugal",37.0814,-7.8443,,,,,false,,"",German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
1782688,2009-06-27 09:15:04,2009-06-27,2009-06-27 04:15:04 -0400,Lisbon,10038,valter,2015-07-20 08:50:47 -0400,2016-07-29 09:59:28 -0400,research,CC-BY-NC,http://www.inaturalist.org/observations/1782688,https://static.inaturalist.org/photos/2157854/medium.jpg?1444713851,,"","<b>Location</b>: Europe &gt; Portugal &gt; Algarve

<b>Date Photo Taken</b>: June 27, 2009

© Copyright. You cannot use! Only <b>Encyclopedia of Life</b> (EOL)",1,0,false,,"Magoito, Faro, Portugal",37.29978,-7.563271,,,,,false,,"",German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
1806378,2015-07-27 10:52:01,2015-07-27,2015-07-27 04:52:01 -0400,Berlin,32124,martingrimm,2015-07-27 09:35:21 -0400,2017-03-26 15:57:30 -0400,research,CC-BY-NC,http://www.inaturalist.org/observations/1806378,https://inaturalist-open-data.s3.amazonaws.com/photos/2189025/medium.jpg?1438004149,,"",Second try.,1,0,false,,"Leipzig, Sachsen, Germany",51.3116066667,12.47892,,,,,false,,,German wasp,Vespula germanica,German Yellowjacket,Insecta,126155
1912424,2015-08-27 15:57:05,2015-08-27,2015-08-27 16:57:05 -0400,Central Time (US & Canada),52316,molanic,2015-09-02 11:11:27 -0400,2019-11-10 20:32:55 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/1912424,https://inaturalist-open-data.s3.amazonaws.com/photos/2335240/medium.JPG?1441206693,,"iNat, BugGuide","BugGuide ID:
German Yellowjacket (Vespula germanica) Female
http://bugguide.net/node/view/1189828",1,0,false,,"Illinois, US",41.9438893265,-88.0573542222,30,27723,obscured,,true,,manual,German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
2080698,2015-10-06,2015-10-06,,Central Time (US & Canada),25394,markg,2015-10-06 12:09:19 -0400,2019-05-18 11:31:35 -0400,research,CC-BY-NC,http://www.inaturalist.org/observations/2080698,https://static.inaturalist.org/photos/2487509/medium.JPG?1444147822,,"","",2,0,false,,"Harlaxton College, England",52.880183,-0.671287,56,56,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
2100682,2015-09-21,2015-09-21,,Europe/London,127447,co_vuillonnex_937,2015-10-12 11:02:52 -0400,2016-07-30 06:46:08 -0400,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2100682,https://inaturalist-open-data.s3.amazonaws.com/photos/2515756/medium.jpg?1444662178,,"",ID élève : Hyménoptère,0,0,false,3,Confignon,46.177301,6.081824,20,20,,,false,,"",Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
2235787,2015-10-17,2015-10-17,,Rome,32921,enricoschifani,2015-10-20 14:41:32 -0400,2016-07-30 06:49:46 -0400,needs_id,,http://www.inaturalist.org/observations/2235787,https://static.inaturalist.org/photos/2549494/medium.JPG?1445366565,,"","",0,0,false,,Nules,39.828208,-0.137329,3000,3000,,,false,,,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
2308767,Tue Oct 20 2015 08:51:38 GMT-0700 (PDT),2015-10-20,2015-10-20 11:51:38 -0400,Pacific Time (US & Canada),6743,lhiggins,2015-10-25 11:31:46 -0400,2020-02-03 19:36:38 -0500,research,CC-BY,http://www.inaturalist.org/observations/2308767,https://static.inaturalist.org/photos/2566435/medium.jpg?1445787169,,"",,1,0,false,3,"287 Rue Notre-Dame O, Montréal, QC, CA",45.502945,-73.5583116667,,,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
2332113,2015-09-11,2015-09-11,,Bern,127446,co_vuillonnex_934,2015-10-30 05:39:03 -0400,2016-07-30 06:55:08 -0400,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2332113,https://inaturalist-open-data.s3.amazonaws.com/photos/2587114/medium.jpg?1446197953,,"","ID élève : Hyménoptère guêpe, peut être ceramius lusitanieus",0,0,false,3,Confignon,46.177301,6.081824,20,20,,,false,,manual,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
2332146,2015-09-11,2015-09-11,,Bern,127446,co_vuillonnex_934,2015-10-30 06:25:26 -0400,2016-07-30 06:55:10 -0400,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/2332146,https://inaturalist-open-data.s3.amazonaws.com/photos/2587260/medium.jpg?1446200734,,"",ID élève : hyménoptère vespidae,0,0,false,3,Confignon,46.177301,6.081824,20,20,,,false,,manual,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
2360944,2015-03-15,2015-03-15,,Auckland,58552,nzwide,2015-11-08 14:04:27 -0500,2020-04-06 15:01:33 -0400,research,CC-BY-NC,http://naturewatch.org.nz/observations/2360944,https://inaturalist-open-data.s3.amazonaws.com/photos/2626781/medium.JPG?1447009480,,"",This wasp's is longer and its markings are different in size to the usual Vespula germanica.  ,2,0,false,,"Merrilands, New Plymouth",-39.073438,174.105232,51,51,,,false,,,German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
2360946,2015-11-09,2015-11-09,,Auckland,58552,nzwide,2015-11-08 14:06:12 -0500,2020-04-06 15:02:09 -0400,research,CC-BY-NC,http://naturewatch.org.nz/observations/2360946,https://inaturalist-open-data.s3.amazonaws.com/photos/2626783/medium.JPG?1447009582,,"","",3,0,false,,"Merrilands, New Plymouth",-39.073699,174.105445,103,103,,,false,,,Vespula germanica,Vespula germanica,German Yellowjacket,Insecta,126155
2406999,2015-11-22,2015-11-22,,Auckland,58459,aunty,2015-11-22 01:18:42 -0500,2020-04-06 15:03:18 -0400,research,CC-BY-NC,http://naturewatch.org.nz/observations/2406999,https://inaturalist-open-data.s3.amazonaws.com/photos/2685844/medium.JPG?1448173154,,"","",2,0,false,,Mt Tamahunga,-36.3,174.716667,3497,3497,,,false,,,German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
2433638,2012-05-24,2012-05-24,,Rome,60270,alexminico,2015-11-28 15:48:04 -0500,2016-12-30 13:01:16 -0500,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/2433638,https://static.inaturalist.org/photos/2711726/medium.jpg?1448743716,,"","",1,0,false,,"Lombardia, IT",45.5753437113,9.1905595793,116,27142,obscured,,true,,"",German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
2437491,2015-11-30,2015-11-30,,Auckland,125707,tangatawhenua,2015-11-29 20:28:18 -0500,2020-04-08 15:20:18 -0400,research,CC-BY-NC,http://naturewatch.org.nz/observations/2437491,https://inaturalist-open-data.s3.amazonaws.com/photos/2717734/medium.JPG?1448846923,,"",This insect kindly landed in front of me and slowly turned around so I could get photos from all angles :),3,0,false,,Henderson Bay,-34.752002,173.138095,3108,3108,,,false,,,German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
2438162,2015-11-29,2015-11-29,,Eastern Time (US & Canada),13406,hobiecat,2015-11-29 22:13:42 -0500,2021-03-17 09:34:46 -0400,research,CC-BY-NC,http://www.inaturalist.org/observations/2438162,https://inaturalist-open-data.s3.amazonaws.com/photos/2718661/medium.jpg?1448853264,,"",Vespula germanica,1,0,false,,Grand Isle,44.71449,-73.331634,,,,,false,,,German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
2481633,2015-12-16,2015-12-16,,Auckland,58552,nzwide,2015-12-15 22:41:10 -0500,2020-04-06 15:07:39 -0400,research,CC-BY-NC,http://naturewatch.org.nz/observations/2481633,https://inaturalist-open-data.s3.amazonaws.com/photos/2780429/medium.JPG?1450237337,,"","",2,0,false,,"Merrilands, New Plymouth",-39.073458,174.10556,206,206,,,false,,,German Wasp,Vespula germanica,German Yellowjacket,Insecta,126155
2508526,2015-12-24 14:45:57,2015-12-24,2015-12-23 20:45:57 -0500,Wellington,1115,jon_sullivan,2015-12-27 17:34:57 -0500,2019-12-24 13:38:25 -0500,research,CC-BY,http://naturewatch.org.nz/observations/2508526,https://inaturalist-open-data.s3.amazonaws.com/photos/2818204/medium.jpg?1451255708,,"",Hunting over a flowering kanuka.,1,0,false,,"Cracroft Reserve, Cashmere hills, Christchurch, Canterbury, New Zealand",-43.58003,172.6339,,,,,false,,"",German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
2531172,2015-12-29 18:55:02,2015-12-29,2015-12-29 00:55:02 -0500,Auckland,153018,yanidubin,2016-01-01 04:31:54 -0500,2020-01-02 09:29:24 -0500,research,CC-BY-NC,http://naturewatch.org.nz/observations/2531172,https://inaturalist-open-data.s3.amazonaws.com/photos/2832439/medium.jpg?1451640788,,"","Vespula germanica - German Wasp.
Plant is Puya Alpestris (cultivated), imported from Chile.",2,1,false,,"Christchurch, Canterbury, New Zealand",-43.530333,172.61827,,,,,false,,,Common European Yellowjacket,Vespula vulgaris,Common European Yellowjacket,Insecta,127777
2585931,2011-10-09 17:03:30,2011-10-09,2011-10-09 11:03:30 -0400,Vienna,10273,hermannfalkner,2016-01-16 12:39:06 -0500,2017-06-17 10:45:44 -0400,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/2585931,https://inaturalist-open-data.s3.amazonaws.com/photos/2888562/medium.jpg?1452965950,,"Vespa crabro, Austria, Vienna, Lobau","<u><b>Taxon:</b></u> <u>Vespa crabro</u>
<u><b>2011-10-09</b></u> Vienna, district XXII. - Donaustadt, Lobau (150 msm Quadrant 7865/1)
German name: Hornisse
<u><b>ID source:</b></u> Wikipedia
<u><b>Habitat:</b></u> alluvial forest with Populus and Salix dominating
<u><b>Occurrence:</b></u> Relatively common.
I was closer than comfortable when taking this shot - less than a metre away; at this range hornets may get the idea of defending their nest but in generall they are quite peaceful - ceartainly peacefuller than wasps.",3,0,false,,Lobau,48.169187,16.534289,1000,1000,,,false,,,European Hornet,Vespa crabro,European Hornet,Insecta,54327
2586533,2016-01-16 11:01:04 am NZDT,2016-01-16,2016-01-15 17:01:04 -0500,Wellington,58205,jefffryett,2016-01-16 15:55:28 -0500,2020-01-01 14:14:31 -0500,research,CC-BY,http://naturewatch.org.nz/observations/2586533,https://inaturalist-open-data.s3.amazonaws.com/photos/2889473/medium.jpeg?1452977854,,"",Wasp nest that has fallen from a tree in Pirongia forest. It was spread over a large area.,1,0,false,2,"Pirongia Forest Park, NZ-WK-WP, NZ-WK, NZ",-37.9668464661,175.1496887207,,,,,false,gps,gps,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
2633045,2016-01-31 17:14:49,2016-01-31,2016-01-30 23:14:49 -0500,Auckland,153018,yanidubin,2016-01-31 06:04:55 -0500,2020-01-02 09:31:47 -0500,research,CC-BY-NC,http://naturewatch.org.nz/observations/2633045,https://inaturalist-open-data.s3.amazonaws.com/photos/2951284/medium.jpg?1454238313,,"","German wasp on unopened mountain cornflower.

Not sure what its prey is.",2,1,false,,"Christchurch, Canterbury, New Zealand",-43.523257,172.607681,,,,,false,,,Common European Yellowjacket,Vespula vulgaris,Common European Yellowjacket,Insecta,127777
2649139,2016-01-06 13:21:38,2016-01-06,2016-01-05 19:21:38 -0500,Wellington,1115,jon_sullivan,2016-02-06 03:43:15 -0500,2019-12-24 13:23:40 -0500,needs_id,CC-BY,http://naturewatch.org.nz/observations/2649139,https://inaturalist-open-data.s3.amazonaws.com/photos/2975224/medium.jpg?1454748241,,"beach, coastal","",1,0,false,,"Little Okains Bay, Banks Peninsula, Canterbury, New Zealand ",-43.698275,173.0723,,,,,false,,"",Ground Yellowjackets,Vespula germanica,German Yellowjacket,Insecta,126155
2654547,Sat Jan 16 2016 13:46:26 GMT+1300 (GMT+13),2016-01-16,2016-01-15 19:46:26 -0500,Nuku'alofa,59165,vicmetcalfnz,2016-02-07 17:33:13 -0500,2019-12-24 13:24:44 -0500,research,,http://naturewatch.org.nz/observations/2654547,https://static.inaturalist.org/photos/2982753/medium.jpg?1454884398,,"",German wasp eating mussel bait on the wharf at Momorangi ,1,0,false,3,"1998–2008 Queen Charlotte Drive, Momorangi Bay, Marlborough, NZ",-41.2692763829,173.9428065361,527,527,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
2662133,2016-01-30,2016-01-30,,Eastern Time (US & Canada),173775,lubasarker,2016-02-09 20:05:05 -0500,2020-01-09 00:46:38 -0500,research,CC-BY-NC,http://www.inaturalist.org/observations/2662133,https://inaturalist-open-data.s3.amazonaws.com/photos/2993113/medium.jpg?1455066308,,bee,Found a dead honey bee in my house. It's smaller than nickel. Very fuzzy with yellow and black strips. ,3,1,false,,"jackpine road, missisauga",43.529344,-79.705614,194,194,,,false,,,German Yellowjacket,Vespula germanica,German Yellowjacket,Insecta,126155
2683671,2016-01-22,2016-01-22,,Auckland,57661,pjd1,2016-02-15 02:26:52 -0500,2016-02-15 23:21:47 -0500,needs_id,CC-BY,http://naturewatch.org.nz/observations/2683671,https://inaturalist-open-data.s3.amazonaws.com/photos/3016955/medium.jpg?1455521215,,"","Uncommon. Lignicolous on tairare (Beilschmiedia tarairi) branch lying in dense tairare / tawa (B. tawa) / kohekohe (Dysoxylum spectabile) forest (steep slope with understorey and ground cover virtually annihilated by cattle).

Fruiting bodies mostly past it (and I might add I was having the bejesus stung out of me by one *&^%$#@! German wasp (Vespula germanica) whilst taking these - so not the best images)...No wasp nest present - the little *&^%$#@ obviously didn't like me.

Fruiting bodies solitary, stalk 6-8 mm diameter, terete, fibrous, twisted, brownish with dark brown flakes (these peeling off in places); cap 25-30 mm diameter, variable ranging from circular to tabular to half circular, more or less flattened to concave or fluted (in all examples with prominent dark brown central depression), upper surface fawn coloured, mottled cinnamon brown, cap margins 'frilled' due to gills of underside forming an upturned rim; gills pale cream, interstices grey.

I am wondering if this posting is a munted / over mature state of http://naturewatch.org.nz/observations/2683634

",1,0,false,,"Coromandel Peninsula. Port Jackson, Moehau Range, Pahi Stream House Water Supply Valley",-36.501591,175.362329,120,120,,,false,,,Porotheleaceae,Porotheleaceae,,Fungi,416511
